,Título,Ubicación,Descripción,Servicios,Sueldo,Timestamp,Url
791,Data Scientist Senior (Full Remote) (P) R66,Madrid,"Una consultora de Ingeniería y Tecnología busca un/a Data Scientist Senior para unirse a su equipo de forma indefinida y 100% remoto. En esta emocionante posición, serás responsable de extraer valor de grandes volúmenes de datos, desarrollando modelos predictivos que ayuden a las organizaciones a tomar decisiones informadas. Con un enfoque en el análisis crítico y la documentación técnica, tendrás la oportunidad de trabajar con tecnologías de vanguardia y ser parte de un equipo joven y dinámico. Si tienes pasión por la ciencia de datos y deseas crecer profesionalmente en un entorno innovador, esta es la oportunidad perfecta para ti.","['Seguro médico gratuitoPlanes de formación personalizadosRetribución flexibleDescuentos en viajes y tecnologíaPrecios reducidos en fitness y nutriciónJornada intensiva de veranoRegalos de bienvenida y aniversario23 días de vacacionesFlexibilidad de inicio de jornadaIncentivo por recomendaciones', ' Desarrollo de modelos predictivos Machine Learning Python Análisis de datos SQL NLP Cloud (Azure, Databricks) Scrum / Agile', ' Título en Ciencias de la Computación o campo relacionado', ' Pandas Numpy Matplotlib Seaborn TensorFlow Keras Apache Spark Flask FastAPI Dash']","EUR 70,000 - 90,000",2024-10-31 11:26:33.242250,https://jobleads.com/job/ed78e73af979183ca138e71f7b4648527
792,L-992 Machine Learning Engineer Hybrid Intelligence Team,Madrid,"Una empresa líder en ingeniería busca un Desarrollador de Machine Learning para liderar proyectos innovadores en procesamiento del lenguaje natural. Este rol desafiante implica el desarrollo de modelos de machine learning y la optimización de algoritmos para mejorar la detección de ambigüedades en textos. Trabajarás en un entorno colaborativo, integrando soluciones con expertos de diversas disciplinas. Con un compromiso con la inclusión y la igualdad de oportunidades, esta organización ofrece un ambiente dinámico donde tus habilidades en IA y NLP serán fundamentales para el avance tecnológico. ¡Únete a un equipo que está a la vanguardia de la innovación!","['Contrato indefinido24 días de vacacionesSeguro de Vida y AccidentesTicket restaurantePlan de Compensación FlexibleFormación continuaFormación en idiomas', ' Python Machine Learning (ML) Natural Language Processing (NLP) Tensorflow Scikit Learn Spacy Stanza GateNLP Inglés (mínimo C1)', ' Grado en Ingeniería Informática Grado en Estadística Grado en Matemáticas']","EUR 90,000 - 110,000",2024-10-31 11:26:33.943473,https://jobleads.com/job/e41adc59d723406528bb1ed2ccf019cfb
793,Supply Chain - Data Analyst - [L461],Madrid,"An innovative firm is seeking a Supply Chain Data Analyst with a focus on Power BI to transform raw data into actionable insights. This role is pivotal in enhancing supply chain efficiency through data visualization and analytics. You will collaborate with data engineers and business stakeholders to design and maintain Power BI reports, ensuring data integrity and performance optimization. If you are passionate about data and eager to drive improvements in a dynamic environment, this opportunity is perfect for you. Join a global leader in dental solutions and make a significant impact on data-driven decision-making.","[' Power BI Power Query SQL DAX Data Visualization Data Analysis Python ETL Data Quality Assurance Supply Chain Knowledge', "" Bachelor's degree in Data Science Bachelor's degree in Business Analytics Bachelor's degree in Information Technology"", ' Power BI Snowflake Power Automate']","EUR 50,000 - 70,000",2024-10-31 11:26:34.769868,https://jobleads.com/job/eef77fbad998ba3965331c7ced24e0780
794,(G-773) Data Analyst Of Aml Transaction Monitoring Quality | Loj140,Madrid,"Un innovador banco busca un Analista de Datos para el Control de Calidad en Monitoreo de Transacciones. Esta posición clave implica colaborar con el equipo de AML para asegurar que las actividades de los clientes y bancos corresponsales se monitorean adecuadamente. El candidato ideal aplicará técnicas avanzadas de análisis de datos y trabajará proactivamente con diversas áreas para implementar soluciones efectivas. Si te apasiona el análisis de datos y deseas contribuir a la mejora continua en un entorno dinámico, esta es la oportunidad perfecta para ti.","[' Análisis de datos Control de calidad Monitoreo de transacciones Manejo de grandes datos Técnicas avanzadas de análisis', ' Licenciatura en Estadística, Matemáticas o campo relacionado', ' Herramientas de análisis de datos Sistemas de monitoreo de transacciones']","EUR 70,000 - 90,000",2024-10-31 11:26:35.558904,https://jobleads.com/job/e28ec128a2c1ae1e72cb35f99e26e6ba8
795,Data Scientist | [VI-607],Madrid,"Una innovadora empresa está en búsqueda de un apasionado Data Scientist que quiera unirse a un equipo comprometido con la cultura y el desarrollo. En este rol, serás clave en el análisis de datos y la creación de algoritmos que optimicen procesos y generen predicciones valiosas. Trabajarás en un ambiente que prioriza el bienestar y el crecimiento personal, donde se valora la comunicación efectiva y el trabajo en equipo. Si te entusiasma la idea de contribuir a proyectos de inteligencia artificial y deseas un entorno flexible y respetuoso, esta es tu oportunidad para brillar.","['23 días de vacacionesDía libre en cumpleañosHorario reducido los viernesJornada intensiva en veranoTrabajo remote friendlyHorario flexibleSeguro de salud privadoEntorno de trabajo a elegirOffsites anuales#podcast interno', ' Data Science en Python Machine Learning Deep Learning Análisis de datos Desarrollo de APIs Optimización matemática Librerías de geolocalización Código limpio y buenas prácticas', ' Licenciatura en Ciencias de Datos o campo relacionado', ' Python Herramientas de Machine Learning APIs']","EUR 50,000 - 70,000",2024-10-31 11:26:36.316660,https://jobleads.com/job/ef35d4b1fb68cfbe2b42642585fd6af63
796,(J-851) | Mid-Senior Data Analyst,Madrid,"Join a dynamic and innovative B2B SaaS company as a Data Analyst, where your analytical skills will shine! In this role, you will collaborate with various departments to gather and interpret data, providing actionable insights that drive decision-making and product improvements. As part of a high-growth team backed by Tier 1 investors, you'll have the opportunity to work on exciting projects that impact the retail industry. If you're passionate about data and eager to make a difference in a global leader in Product Information Management, this is the perfect opportunity for you to grow your career in a supportive and collaborative environment.","[' Data Analysis KPI Definition Statistical Methods Data Management Business Intelligence Reporting APIs', "" Bachelor's Degree in Data Science or related field"", ' Data Visualization Tools Statistical Software']","EUR 50,000 - 70,000",2024-10-31 11:26:36.991613,https://jobleads.com/job/e72734c49dd0e32517c777231db345015
797,Llms Data Scientist | [J-282],Madrid,"Una innovadora empresa de tecnología busca un Data Scientist apasionado por el machine learning y los modelos de lenguaje. En esta emocionante posición, tendrás la oportunidad de trabajar con un partner de Microsoft en proyectos de inteligencia artificial, contribuyendo a la transformación digital de diversas industrias. Ofrecemos un entorno de trabajo flexible y remoto, donde tu creatividad y habilidades en Python, NLP y frameworks de machine learning serán clave para el éxito. Si estás listo para llevar tu carrera al siguiente nivel y hacer una diferencia en el mundo de la tecnología, esta es tu oportunidad.","['Modalidad de trabajo 100% remotoCertificaciones y cursos de AzureAmbiente laboral positivoProyectos internacionalesBono del 10%', ' Machine Learning Python Natural Language Processing (NLP) TensorFlow PyTorch Keras Langchain Azure OpenAI Docker Agile Methodologies', ' Grado en Ciencias de la Computación Máster en Inteligencia Artificial', ' Azure Machine Learning Studio ML.NET Databricks PowerBI']","EUR 50,000 - 70,000",2024-10-31 11:26:37.703512,https://jobleads.com/job/ee2325271b59a60f7fbfdfc32554339d6
798,Senior Data Scientist (M/F/D) | (HB-236),Madrid,"Join a forward-thinking company as a Senior Data Scientist where you will lead innovative projects that drive business growth. This role involves overseeing the entire data science model lifecycle, from data analysis to cloud deployment. You will work closely with business partners to provide actionable insights and support data projects from ideation to execution. Collaborate with a talented team in a dynamic environment, utilizing cutting-edge technologies like Generative AI and deep learning. If you are passionate about leveraging data to fuel innovation and thrive in a collaborative setting, this opportunity is perfect for you.","[' Python Machine Learning Deep Learning Data Analysis Cloud Platforms Generative AI Predictive Analytics Statistical Analysis', "" PhD in Computer Science, Statistics, Mathematics, or Data Science Master's in Computer Science, Statistics, Mathematics, or Data Science"", ' PyTorch TensorFlow Scikit-Learn Microsoft Azure Docker Kubernetes']","EUR 70,000 - 90,000",2024-10-31 11:26:38.305226,https://jobleads.com/job/e2cce6025b1efc2f1b7cafd0ab826db91
799,[WK521] | Data Analyst / Salesforce Crm Analytics,Madrid,"Una consultora innovadora busca un Data Analyst con experiencia en Salesforce CRM Analytics. En esta emocionante posición, serás parte de un equipo altamente cualificado, contribuyendo a proyectos estables y desafiantes. Trabajarás con herramientas de análisis de datos y colaborarás en la implementación de soluciones efectivas. Con la flexibilidad de un trabajo 100% remoto y oportunidades de formación, esta es una gran oportunidad para crecer profesionalmente en un entorno dinámico y colaborativo. Si tienes pasión por los datos y la tecnología, esta oferta es para ti.","['Retribución flexiblePlanes de formaciónTrabajo 100% remotoAsistencia puntual a oficinas', ' Salesforce CRM Analytics PowerBI Tableau Qlik Einstein Discovery ETLs (InformaticaCloud, PowerCenter, Talend) Datalakes (Snowflake, Azure, AWS)']","EUR 50,000 - 70,000",2024-10-31 11:26:38.918329,https://jobleads.com/job/ec8e1cf7ec834ba7ce04c05eab1dfe585
800,M993 - Data Analyst (Sector Sanidad),Madrid,"Una empresa multinacional líder busca un Data Analyst talentoso para unirse a su equipo en Madrid. En esta apasionante posición, serás responsable de analizar las necesidades de datos del cliente, diseñar soluciones técnicas y desarrollar procesos de ETL. Con un enfoque en el desarrollo de modelos multidimensionales y la administración de plataformas de Business Intelligence, tendrás la oportunidad de impactar en proyectos significativos. Si tienes experiencia en SQL, Python y herramientas como Spark y Kafka, y deseas formar parte de un entorno dinámico y colaborativo, esta es la oportunidad perfecta para ti.","[' SQL Python Spark Git Kafka', ' Ingeniería informática Telecomunicaciones', ' ETL Business Intelligence']","EUR 50,000 - 70,000",2024-10-31 11:26:39.558729,https://jobleads.com/job/e9285b1db6ec30638083df67df0b1f14c
801,BP-025 | Configurations Analyst,Madrid,"Join an innovative company in hypergrowth as a Configurations Analyst, where your analytical skills and attention to detail will drive efficient processes in payment solutions. In this pivotal role, you will ensure data integrity and compliance while enhancing the customer experience through seamless integrations. With a collaborative work culture that values creativity and growth, you will have the opportunity to develop your skills and advance in your career. Enjoy the perks of a hybrid work model, additional holidays, and health insurance while contributing to a meaningful impact in the world of payments.","['Opportunities for growthAdditional holidaysHealth insuranceFree lunchFree afternoon on your birthdayFree language classesFree Multisport card', ' Analytical skills Attention to detail Data protection knowledge Microsoft Windows (10/11) MS Office Jira Freshdesk Communication skills Learning agility', ' Degree', ' Jira Freshdesk']","EUR 50,000 - 70,000",2024-10-31 11:26:40.190103,https://jobleads.com/job/eb60d5b730053ad90ee523e97ef2353db
802,"WPT-453 | Data Analyst (Madrid Based,half Remote)",Madrid,"Una empresa líder en el sector servicios busca un Data Analyst talentoso para unirse a su equipo de Data Technology. En esta emocionante posición, tendrás la oportunidad de participar en el desarrollo de proyectos internacionales desde cero y contribuir al crecimiento del negocio. Serás responsable de analizar grandes volúmenes de datos, colaborar estrechamente con stakeholders y aplicar modelos de Machine Learning para optimizar el rendimiento del producto. Si te apasiona el análisis de datos y deseas un entorno dinámico con oportunidades de desarrollo profesional, esta es la oportunidad perfecta para ti.","[' Análisis de datos Power BI MySQL Machine Learning Comunicación con stakeholders Visualización de datos', ' Grado en Ciencias de la Computación Grado en Ingeniería Grado en Matemáticas Grado en Física', ' Power BI Tableau Looker AWS Azure Snowflake']","EUR 50,000 - 70,000",2024-10-31 11:26:40.810707,https://jobleads.com/job/e988d48d61765e230be6f9c057ddd6d08
803,Data Analyst / Salesforce Crm Analytics | [D-582],Madrid,"Una consultora europea líder busca un Data Analyst con experiencia en Salesforce CRM Analytics. Esta posición ofrece la oportunidad de unirse a un equipo altamente cualificado en un entorno 100% remoto, con un enfoque en proyectos estables y el desarrollo profesional continuo. Los candidatos ideales tendrán experiencia en herramientas de BI y un sólido conocimiento de los productos de Einstein dentro de Salesforce. Si te apasiona la analítica de datos y deseas contribuir a proyectos innovadores, esta es la oportunidad perfecta para ti.","['Retribución flexiblePlanes de formaciónTrabajo 100% remotoAsistencia puntual a oficinas', ' CRM Analytics Salesforce Einstein Discovery PowerBI Tableau Qlik ETLs datalakes', ' InformaticaCloud PowerCenter Talend Snowflake Azure AWS']","EUR 50,000 - 70,000",2024-10-31 11:26:41.532523,https://jobleads.com/job/e29efbdfb6417e2741fb231cfa3f9b560
804,Data Scientist - Santander Digital Services ULK-652,Madrid,"Una empresa innovadora busca un Data Scientist apasionado por la tecnología y el análisis de datos. En este rol clave, serás responsable de analizar y transformar información para mejorar resultados comerciales y contribuir a proyectos con impacto social. Trabajarás en un entorno dinámico y proactivo, utilizando metodologías Agile y herramientas modernas. Además, disfrutarás de un modelo híbrido de trabajo, flexibilidad horaria, y oportunidades de desarrollo internacional. Si tienes un espíritu crítico y ganas de aprender, esta es tu oportunidad para crecer en una organización que valora la igualdad y la innovación.","['Flexibilidad horariaFormación continuaOportunidades internacionalesTrabajo en equipo dinámicoPosibilidad de viajar', ' Data Science Análisis de datos Modelos predictivos Visualización de datos Estadística Inglés (B2) Herramientas ofimáticas Pensamiento analítico', ' Grado superior', ' Herramientas de visualización Herramientas de análisis de datos']","EUR 50,000 - 70,000",2024-10-31 11:26:42.113533,https://jobleads.com/job/e2530ffffa6cb40351c290d529baecf22
805,"Data Scientist - Quantumblack, Ai By Mckinsey - [U-092]",Madrid,"Join a forward-thinking company as a Data Scientist, where you'll collaborate with a talented team of data professionals to tackle complex challenges across various industries. This role offers the opportunity to influence client recommendations, develop innovative data science products, and contribute to impactful research. You'll gain hands-on experience with cutting-edge technologies like Python, TensorFlow, and cloud solutions while working in a multi-disciplinary environment. If you're passionate about using data to drive real-world change and eager to learn from industry leaders, this position is perfect for you.","[' Python PySpark TensorFlow PyTorch SQL Airflow Databricks Docker Kubernetes AWS GCP Azure', "" Degree in Data Science or related field Advanced degree (Master's or PhD) preferred"", ' Data Science Toolbox Machine Learning frameworks Visualization tools']","EUR 50,000 - 70,000",2024-10-31 11:26:42.715067,https://jobleads.com/job/eb7c6e6b1620a2a46d89a1c19c1630ba6
806,"[G948] - Gdf/Ct - Data Scientist, Focus On Genai For Demand Forecasting",Madrid,"Join a forward-thinking company that is a leader in digital solutions for the chemical industry. This role focuses on developing innovative AI-driven solutions to enhance supply chain management globally. You will work closely with project teams to translate business needs into technical concepts, driving the implementation of cutting-edge applications. With a strong emphasis on collaboration, creativity, and agile methodologies, you will be part of a vibrant team that values diversity and innovation. If you are passionate about data science and AI, this is your chance to make a significant impact in a dynamic environment.","[' Data Science Machine Learning Python Microsoft Azure Agile Methodologies Communication Skills Data Engineering GenAI Architecture', "" Bachelor's in Computer Science Master's in Data Science"", ' Azure DevOps Databricks SQL']","EUR 50,000 - 70,000",2024-10-31 11:26:43.377807,https://jobleads.com/job/e4c8bd766af4ef6235a95b2cd8253547d
807,(I-973) | Senior Data Analyst –...,Madrid,"An established industry player seeks a Data Governance Specialist to enhance data management practices within the organization. This role involves collaborating with various stakeholders to ensure high-quality data and effective implementation of data governance strategies. You'll leverage your expertise in Master Data Management and analytics to drive actionable insights and support the B2B business. The ideal candidate will be a trusted advisor, capable of bridging the gap between business needs and IT solutions. If you're passionate about data quality and governance, this is a fantastic opportunity to make a significant impact in a dynamic environment.",[' Master Data Concept Data Quality Projects S4Hana SAP CRM Data SQL Server Azure Synapse Analytics Business Intelligence Data Profiling Change Management Communication Skills'],"EUR 50,000 - 70,000",2024-10-31 11:26:43.923329,https://jobleads.com/job/e63cedaaf1ec3c8d8f99cb5f2ce92a26f
808,"Senior Data Specialist, Level Ii (COQ959)",Madrid,"Join a dynamic team as a Level II Senior Data Specialist in a leading firm, where you will tackle complex data challenges and collaborate with global teams. This role offers the unique opportunity to engage with clients, lead strategic discussions, and enhance data quality processes in a hybrid work model. Your expertise in the financial industry and passion for investment data will be crucial as you manage escalations and drive decision-making through data analysis. With a focus on client satisfaction and continuous learning, this position promises to enrich your professional journey while making a significant impact in a fast-paced environment.","['Hybrid Work ModelFlexible Work HoursTools and Resources for Remote Work', ' Financial Industry Knowledge Communication Skills Problem-Solving Skills Analytical Skills Client-Centric Mindset Time Management SQL Python AWS', ' Bachelor’s Degree', ' SQL Python AWS']","EUR 50,000 - 70,000",2024-10-31 11:26:44.561678,https://jobleads.com/job/e764449e7d0388774cae1d6e280ee112f
809,Senior Consultant Ai Foundation For Hr Solutions (M/F/D) | A-971,Madrid,"Join a forward-thinking company as a Senior Consultant for AI in HR Solutions, where you will leverage your expertise in AI to enhance HR processes and strategies. This role offers the opportunity to drive innovation within a collaborative environment, working closely with various internal teams to implement cutting-edge AI solutions. You'll be at the forefront of developing AI use cases that will transform how HR operates, from employee engagement to performance analytics. If you are passionate about AI and eager to make a significant impact, this position is perfect for you, providing a dynamic platform for growth and creativity.","['Collaborative EnvironmentTraining and WorkshopsOpportunities for Innovation', ' AI Concepts Project Management SAP SuccessFactors Software Development Methodologies Agile Methodologies Generative AI', "" Bachelor's Degree in Information Technologies Master's or PhD in AI"", ' SAP BTP OpenAI Integration']","EUR 50,000 - 70,000",2024-10-31 11:26:45.151919,https://jobleads.com/job/e848d7b7ad6de0527ee3c7516731fac5e
810,(YX567) SAP CoP - Sr. Master Data Expert,Madrid,"Join a forward-thinking company dedicated to leading the future of snacking! In this role, you will support system activities and collaborate with global teams to optimize SAP and other systems. Your expertise in IT solution architecture and analytical skills will be crucial in translating business needs into functional requirements. This position offers a unique opportunity to drive technology changes and influence key stakeholders in a dynamic environment. If you're passionate about making a significant impact and advancing your career, this is the perfect opportunity for you to shine!","[' Technical skills Business acumen IT solution architecture Analytical abilities Problem-solving MDG Functional Expertise Negotiation skills Stakeholder management', ' Relevant degree or certification', ' SAP ERP systems']","EUR 50,000 - 70,000",2024-10-31 11:26:45.764737,https://jobleads.com/job/e12b1d7767cd67d85b76ea031b66f1ea1
811,Project Manager & Sustainability Data Analyst 80 - 100% (f/m/d),Madrid,"Join a forward-thinking company dedicated to a sustainable energy future as a Project Manager and Sustainability Data Analyst. In this dynamic role, you will harness your analytical skills to transform environmental data into actionable insights, driving impactful decisions for the organization. Collaborate with cross-functional teams to develop innovative tools and reports that enhance data flow and support sustainability initiatives. This is an exciting opportunity to contribute to meaningful projects that promote sustainability while advancing your career in a supportive and diverse environment. If you are passionate about data and sustainability, this position is perfect for you.","['Competitive benefit programsSupport for personal developmentHolistic wellbeing programs', ' Project Management Data Analysis Business Intelligence (BI) Scripting for Automation Data Visualization Environmental Systems Knowledge', ' University degree in Engineering Degree in Data Analysis Degree in Computer Science Degree in Natural Sciences', ' VBA Macros Python Perl Ruby']","EUR 50,000 - 70,000",2024-10-31 11:26:46.300518,https://jobleads.com/job/eeaf8a831f7eff7c96e3dd28fc6a5a1b2
812,Senior Data Scientist (Graph Expertise & Computer Vision) (m/f/d),Madrid,"Join an innovative team as a Senior Data Scientist, where your expertise in graph-based data analysis and computer vision will drive cutting-edge solutions. This role involves developing advanced machine learning models and collaborating with talented professionals across various domains. You'll tackle complex challenges, process 3D LIDAR data, and apply your knowledge of deep learning architectures to create impactful algorithms. The company fosters a collaborative and flexible work environment, providing opportunities for professional growth and a chance to work on global projects. If you're passionate about technology and eager to make a difference, this is the perfect opportunity for you.","['Flexible work scheduleHome-office optionsLearning and development opportunities23 holiday days per year5 additional days (readjustment)Relocation assistance to Madrid', ' Graph-based data analysis Computer vision Object detection 3D LIDAR point cloud data Deep learning architectures Machine learning algorithms Python programming Big data technologies', ' Ph.D. in Computer Science or related field Master’s degree in Computer Science or related field', ' TensorFlow PyTorch OpenCV Neo4j PCL Open3D Azure Git']","EUR 70,000 - 90,000",2024-10-31 11:26:47.123476,https://jobleads.com/job/ea32969797c80842bff34e3aeb3717868
813,Senior Data Scientist,Madrid,"Una empresa innovadora busca un analista de datos con más de 5 años de experiencia en el sector de investigación de mercados y publicidad. Este rol clave implica transformar datos en insights valiosos, optimizar campañas y apoyar en la toma de decisiones estratégicas. Si tienes un perfil analítico, te apasiona trabajar con datos y deseas contribuir a un entorno dinámico, esta es tu oportunidad. Únete a un equipo que valora la curiosidad y la comunicación efectiva, y ayuda a dar forma al futuro de la comunicación y la publicidad.","[' Análisis de datos Comunicación efectiva Conocimiento de herramientas de medición Capacidad analítica Uso de R o Python Excel avanzado', ' Licenciatura en Matemáticas Licenciatura en Estadística Licenciatura en Investigación de Mercados Ingeniería o Economía', ' Google Analytics Comscore Kantar Galileo/Tom Micro']","EUR 70,000 - 90,000",2024-10-31 11:26:47.774178,https://jobleads.com/job/e20fff9f00197b0a880b5bc7127fdf2cc
814,"Data Analyst, Data Analytics & Insights Team",Madrid,"Join a dynamic team as a Data Analyst at a leading financial services firm, where you will leverage your analytical skills and programming expertise to drive insights and support business growth. This role offers the opportunity to work on strategic projects, maintain reporting infrastructures, and develop tools that enhance team performance. You will thrive in a collaborative environment that values diversity and inclusion, and where your contributions will be recognized and rewarded. With a focus on your personal and professional growth, this position provides a unique chance to make a significant impact and advance your career in the data analytics field.","['Comprehensive medical, dental, vision insuranceFlexible working modelGenerous paid parental leaveFree access to wellness centersCareer development opportunitiesFree counseling support', ' Python SQL Excel Analytical Mindset Communication Skills', ' Bachelor in Economics Bachelor in Statistics Bachelor in Mathematics Bachelor in Engineering Bachelor in Computer Science', ' Microsoft Power Automate Linux VB JavaScript']","EUR 50,000 - 70,000",2024-10-31 11:26:48.552048,https://jobleads.com/job/ef76849aad2a8ff27d5ef239824e41ae0
815,[RJ072] | Data Analyst,Madrid,"Join a forward-thinking company as a Data Analyst, where your analytical skills will drive impactful insights for better decision-making. This dynamic role involves collaborating with various business areas, understanding their needs, and transforming data into actionable recommendations. Enjoy a flexible work environment that values teamwork and personal growth, while benefiting from a range of perks designed to enhance your work-life balance. If you thrive in a collaborative atmosphere and are passionate about data-driven solutions, this opportunity is perfect for you!","['Flexible working hoursHealth insuranceLife insuranceRestaurant cardFree company shuttleGym accessBanking benefitsFlexible remunerationPhysiotherapy serviceRunners club', ' Data Analysis Excel SAS SQL R Python Communication Skills Customer Centricity', "" Bachelor's degree in Mathematics Bachelor's degree in Statistics Bachelor's degree in Computer Science Bachelor's degree in Economics"", ' Statistical/Analytical Software Data Visualization Tools']","EUR 50,000 - 70,000",2024-10-31 11:26:49.156710,https://jobleads.com/job/ea6ecb7b732973b55d2da2a4817072309
816,"Data Scientist (I&D), Madrid - (HG-265)",Madrid,"Una empresa innovadora busca un Data Scientist apasionado por la inteligencia artificial para liderar proyectos que impulsen la tecnología hacia un futuro sostenible. En esta posición, tendrás la oportunidad de diseñar y desarrollar soluciones utilizando Machine Learning y Deep Learning, mientras gestionas datos y lideras equipos técnicos. La flexibilidad y la conciliación entre la vida personal y profesional son clave, permitiéndote crecer y aprender en un entorno diverso y ético. Si buscas un lugar donde tu trabajo cuente y puedas hacer una diferencia, esta es la oportunidad perfecta para ti.","['Flexibilidad horariaBeneficios fiscalesOportunidades de formaciónDiversidad e inclusión', ' Python R Machine Learning Deep Learning Computer Vision Data Manipulation Team Leadership Proactivity', ' Grado en Informática PhD o Máster en ciencias de computación', ' TensorFlow PyTorch Scikit-learn OpenCV Databricks Docker Kubernetes PowerBI']","EUR 50,000 - 70,000",2024-10-31 11:26:49.759314,https://jobleads.com/job/e0c3186241e1e173fe7c0fcfa465a4b66
817,Senior Data Scientist - NLP OQ695,Madrid,"Join a forward-thinking company as a Data Scientist and shape the future of healthcare through innovative data science solutions. In this role, you will leverage your expertise in Natural Language Processing and Generative AI to develop impactful analytical products. You will work within agile teams, collaborating with key stakeholders to identify business needs and deliver high-value insights. This dynamic position offers the opportunity to be at the forefront of healthcare innovation, utilizing cutting-edge technologies to enhance patient care. If you're passionate about data science and eager to make a difference, this role is perfect for you.","[' Natural Language Processing Python Programming Machine Learning Generative AI Data Storytelling Cloud Platforms (AWS, Azure) Data Visualization Tools Statistical Analysis', ' M.Sc. or PhD in Computer Science Degree in Physics, Statistics, or Mathematics', ' NLP Libraries (transformers, spaCy) PyTorch Docker HuggingFace']","EUR 70,000 - 90,000",2024-10-31 11:26:50.364573,https://jobleads.com/job/e17b7dcbd5b74e63af551edef1dd2c1be
818,Data Analyst - X Delivery - [IOS-136],Madrid,"Join a forward-thinking company that is at the forefront of analytics and automation. As part of a diverse team, you will leverage your analytical skills to deliver impactful solutions to complex business challenges. This role offers the chance to collaborate with consulting teams, develop advanced analytics solutions, and contribute to innovative projects that drive real change. With a focus on professional growth, you will have the opportunity to expand your expertise while working in a supportive and dynamic environment. If you are passionate about analytics and eager to make a difference, this position is perfect for you.","['Medical coverageDental coverageVision coverageTelemedicine servicesLife insuranceDisability insuranceParental leaveGenerous retirement programPaid time offFinancial guidance', ' Business Analytics Predictive Modeling Machine Learning Optimization Python Data Cleansing Data Transformation Data Visualization SQL Dashboarding', "" Bachelor's degree in Mathematics Master's degree in Statistics Degree in Data Science"", ' Jupyter Pycharm Tableau PowerBI GitHub Docker']","EUR 50,000 - 70,000",2024-10-31 11:26:51.031726,https://jobleads.com/job/e2785c7128a1363eb9c91d1c03bae5023
819,Data Scientist - Santander Digital Services - DYM028,Madrid,"Un innovador banco busca un Data Scientist apasionado por la tecnología y el análisis de datos. En esta emocionante posición, tendrás la oportunidad de impactar la vida de millones de clientes mediante la creación de modelos predictivos y la visualización de datos. Trabajarás en un entorno colaborativo, utilizando herramientas modernas y principios de diseño para ofrecer soluciones de alta calidad. Además, disfrutarás de un modelo híbrido de trabajo que te permitirá equilibrar tu vida profesional y personal, así como oportunidades de desarrollo internacional. Si eres proactivo y te encanta aprender, esta es tu oportunidad para brillar en un entorno dinámico y desafiante.","['Flexibilidad horariaOportunidades internacionalesFormación continuaModelo híbrido de trabajoPosibilidad de viajar', ' Data Science Análisis de datos Modelos predictivos Visualización de datos Estadística Inglés (nivel B2) Integración y gestión de datos Pensamiento analítico', ' Grado superior', ' Herramientas ofimáticas']","EUR 50,000 - 70,000",2024-10-31 11:26:51.692183,https://jobleads.com/job/ee4fee631c5d9154eeb347cfc56b12766
820,[HWZ-596] Machine Learning Engineer,Madrid,"Una startup internacional busca un ingeniero de aprendizaje automático apasionado por la tecnología. En esta emocionante posición, serás responsable de desarrollar y optimizar modelos de aprendizaje automático que mejoren la funcionalidad de una asistente virtual innovadora. Colaborarás con un equipo multidisciplinario para implementar soluciones de vanguardia y analizar datos para impulsar mejoras continuas. Si estás listo para enfrentar desafíos técnicos complejos y contribuir al futuro de la inteligencia artificial, esta es tu oportunidad para brillar en un entorno colaborativo y dinámico.","[' Aprendizaje automático Python TensorFlow PyTorch scikit-learn Procesamiento del lenguaje natural (NLP) Análisis de datos Resolución de problemas', ' Título universitario en Informática Maestría en campo relacionado Doctorado en campo relacionado', ' TensorFlow PyTorch scikit-learn']","EUR 90,000 - 110,000",2024-10-31 11:26:52.313858,https://jobleads.com/job/e50f03f085a76e60e2fc8d0a5a59ed798
821,Data Scientist - (QV-680),Madrid,"Una empresa líder en soluciones de inteligencia artificial busca un Data Scientist apasionado por el aprendizaje automático y el procesamiento del lenguaje natural. En esta posición 100% remota, tendrás la oportunidad de trabajar en proyectos innovadores, utilizando herramientas de vanguardia como Langchain y LLMs. Ofrecemos un ambiente de trabajo flexible con un contrato indefinido y formación continua a cargo de la empresa. Si tienes al menos 3 años de experiencia y un buen nivel de inglés, esta es tu oportunidad para unirte a un equipo dinámico y contribuir a proyectos que están a la vanguardia de la tecnología.","['Horario flexible100% remotoJornada intensiva en Julio y Agosto27 días laborables de vacacionesFormación a cargo de la empresa', ' Data Science Machine Learning Python NLP LLMs Langchain Inglés (B2/C1)']","EUR 50,000 - 70,000",2024-10-31 11:26:53.188149,https://jobleads.com/job/e71dfb5f5903339da088135ed4aa3a9c6
